user,film,rating
15615,2880,3.546194987089262
21763,5341,4.8406151972996545
19362,4133,2.6266124759170832
24129,6581,0.6451319706075448
16200,2318,3.5185036360100206
13231,4611,0.18695480534108133
13783,3882,0.9980812053563703
17063,2905,4.4590128100752935
2619,7731,3.7928105497318576
3110,2238,3.5616918422258874
20592,4015,2.628293630192001
4367,8304,1.6366129516720123
11094,1481,0.28321662713564233
22437,2047,2.7800709222996978
16807,2356,1.518381571335673
5799,5260,2.7522889095639957
3728,6266,0.7456950749135377
8573,4177,0.7953546910675002
2104,1471,3.7023320241208744
13905,4989,4.527866204371421
13128,3908,2.311983283407944
17170,7443,3.265858473556689
4572,1726,4.164075258837087
20820,7269,4.71888279042971
2861,7129,3.6241259674404223
1850,8272,0.8296979810527788
16023,8721,1.9537724593226757
3815,5574,1.6782089956416513
11,1534,4.912096342528022
20932,704,4.767609276223046
3928,8620,0.3451258048128847
20551,7496,0.06541994187668931
8036,7412,0.44172007499328314
19996,1404,4.626388982122873
16060,4323,3.7464664872919857
954,3460,3.6092373795587305
12521,1474,0.7874124390542192
64,206,3.4682248044332282
19337,7022,0.7504248138279335
4292,6373,1.08073019120554
20575,360,2.6695905371361004
23371,1017,1.3356202807984463
2473,1514,4.681004635220835
18207,1366,0.08106917425220239
14630,7345,0.8303119867841291
5624,1771,0.0946433547809894
17507,6930,4.020037116643258
16369,2725,4.149414053853198
11079,492,4.226576957037745
24104,4755,4.8258140659633
22697,3912,3.680012122234814
876,916,3.5412516351206156
13299,1057,1.4020379227373814
5215,2840,1.602425492460378
14413,5225,1.1428409250335192
3846,2534,0.9027949389907275
2726,7486,0.2753354970900235
8373,4093,3.03516358600453
14090,3045,4.362946846016801
5555,5946,2.3529408128969855
824,6387,2.2414956282349303
6109,1121,3.8155118218817616
22577,7961,4.6155427955068715
23194,8534,3.313508132127801
23878,7952,0.45461478731288474
2302,6469,0.3833514621576023
12035,7089,2.196804643389779
1018,2843,4.526877953185913
10966,4247,3.000363121148858
10185,5776,3.200247415322974
12271,7573,1.8348238009642266
24153,4061,1.7310917365801455
5522,8076,1.7770586829441548
9793,5272,2.0482991927870566
3435,4072,1.6214869893418815
13151,7962,0.6322048564644395
2220,7404,2.3152532319160035
12494,53,2.25589207775136
3370,5484,4.203741609353977
9739,2317,2.078532501702864
2907,6160,3.158478688614634
