user,film,rating
4932,962,0.5187775503525566
10901,507,3.216225520308209
9738,4925,0.7802853852875519
2413,7921,0.88384802178397
11164,4509,1.484210125681188
5274,8278,1.8942091894190831
7788,400,0.647907182184459
9532,7111,3.3664484810533195
23579,2475,4.07285307098014
23136,4074,1.5086840293621844
24701,2093,1.7370479231117264
17828,191,2.936459953233337
771,7208,3.271085966083398
23089,6210,3.504037104914598
14757,5180,4.475574569327076
15907,7501,4.17117423928619
5363,5955,1.272705524519448
10649,6359,1.8571280389608442
12641,1777,1.483772503797094
19665,3245,4.087688659743361
5494,6278,1.127392458371324
19903,6596,2.588972814317775
21992,3388,2.9907158552297384
298,1053,0.3096821342726569
13059,1008,3.8394575309765977
12933,7537,2.3254468949139744
2066,2136,0.06318875137002078
3045,1377,3.8842193544418038
16767,500,2.263754714575408
23930,8794,0.6113234218201347
11371,3847,4.616764852647132
5598,3138,4.790806585866931
17569,401,0.17929987920715484
20671,8276,1.5419718607759618
8401,3442,2.451688690630527
16868,3596,0.0015328805819952995
9405,4496,4.126763661567205
8932,2705,2.867695076030829
10502,7404,2.0701765745592993
13629,7040,4.84606172238032
23979,5791,0.0011215108300804966
6869,3919,2.653052657939035
11888,5266,0.6553502408407386
1459,8271,0.6123133065141811
21165,210,3.3143189057065165
3691,6036,4.615540655866296
5449,3753,1.0708152628024048
311,5906,0.18610310652793005
14155,4949,2.7141382092047235
13468,1453,4.176257785767569
21781,2868,1.5675336447686739
21336,3589,4.356619715794878
9194,7832,3.035538123851789
16324,6281,3.3616509252675693
17485,1863,2.9608034413498103
12659,722,3.333208402657139
4746,5016,3.5057977804372102
22403,8243,2.3008067149985645
1302,2175,4.931436225657815
7438,626,4.157648049681565
2543,3305,3.977527932414209
11351,8600,1.7136573953348426
4407,6529,0.15687467818148004
1771,2210,2.738252049047751
24419,2602,0.9470084307120913
13733,8505,4.214198379682623
7560,1206,4.288945499634663
13547,4845,4.675664377866385
11916,745,0.16327812123309027
12705,7186,4.712632294184026
13090,7369,2.455741696385181
2372,8732,3.062824704759843
7349,6963,1.8519520020619558
19634,491,2.566312072936523
19486,6297,3.8438037653727757
16895,1056,2.130270952431344
2474,8667,0.903560002510605
15711,822,0.9496951282078336
7424,3712,3.085351931697649
20897,138,3.252522760205492
20205,2433,2.855386765268784
18058,7583,3.66522915070321
12125,3275,4.243402872175064
1851,8753,4.637100196252454
4462,8172,0.3623383791047169
2580,1215,1.9103288944056651
1123,2814,4.088894394616033
23969,8372,2.653150562366926
11175,8143,4.48030134310296
24852,5370,1.4712301895353312
1566,6278,3.459907554441515
24690,777,3.151132418881224
20970,1316,3.618255291903169
2981,57,4.093933050193508
20505,2956,0.4602187956326087
9607,7846,4.93289124195449
10788,8033,1.3834717520524131
1357,1614,3.5034079925327255
225,5884,1.5696400332716143
14530,5902,4.411857434024306
8001,8103,3.0407291616346326
18373,5726,3.6100689475656162
20096,4995,4.712739700885045
23261,6818,3.4749491813443303
2509,3260,3.787263832141539
3550,6753,2.6694482425030257
22189,5777,3.0748341798504697
2384,7767,0.5265129657902484
9678,7807,3.786877490135909
5125,1388,0.21301402667856295
7820,6052,0.8173157433757272
10658,4134,4.829839944624734
6063,7379,4.538813400618121
9794,2981,3.5972970427775337
23504,6913,3.187576621874821
6635,2927,0.6117187470569135
17248,8037,4.685066270411368
15525,5157,4.058275230077363
21790,4329,4.824146032042798
8399,3395,0.1873615933214723
12286,790,0.9701140479382014
6038,8394,2.9668553467593117
151,6113,2.923274330740935
4159,4569,2.287799763162358
19020,7038,2.207873693636608
22988,3853,4.546671312260651
9532,3099,4.52656624426125
2834,2050,2.3704210338119855
5779,4715,4.38286387803038
9061,4780,0.9109659999959674
2394,7660,4.159439510755642
2056,6657,4.551679205906535
14978,5668,2.9929224317540486
15164,6886,1.099228924881469
14152,5049,2.5415681642844707
19656,1327,1.4473186664853421
17353,8338,2.7027101125153385
22418,5836,0.687414114084206
12765,738,2.498299865682741
1210,5955,3.6964338080376735
11544,4540,0.14015716913148513
9906,5940,2.275462532072803
24342,4314,1.6532950996234408
3153,7585,2.990985744849723
16015,3912,0.01757580540860726
11940,7730,0.0480137781221307
3982,6743,0.30013133462364394
18438,1439,1.0724381981453872
15478,5013,0.32506650863144915
12493,4915,3.6744921880917576
8190,2200,2.779015017251099
12990,4223,4.492043533130708
20724,6052,3.9845312370246804
6630,1655,4.659240453051888
12325,5038,2.618785343219931
7328,8293,0.56936020237837
20211,782,1.130088734186967
976,8725,1.6184605204783202
5997,2804,1.070921852226499
24149,7142,3.8278791988797414
22327,8226,0.28041482900610426
2547,7646,1.2463406379119508
312,3582,1.9471231592792837
6428,7534,2.598752945804973
23381,6771,4.101005784466457
18500,2268,1.1558219625200445
24062,8564,3.4597555681302805
9857,3073,0.6287728140101367
10427,7609,2.3495533594233926
24037,3478,2.6987646087432067
8406,6511,3.328421965189846
20563,5851,2.6044608091174677
24701,408,4.021354978257279
8439,3264,0.2527629454228497
9666,624,0.8412577411505351
16054,4939,2.6820593619268895
20330,3807,0.6074726976867328
12289,2963,1.1303182168717163
12220,7834,2.2829943312668393
3147,5078,0.8370823463772226
24021,8503,1.2374889592417886
17729,6829,3.884811013968175
17083,8178,1.9589412195091245
2353,7336,2.05839505892601
15529,7475,0.08471167997333773
8951,1433,4.303754884555004
18532,1830,0.4664749670289764
23957,5722,1.5466254301322286
16005,7562,2.812636656871596
6052,8789,4.598887923081808
3115,6393,1.696100498446826
16222,3111,3.8164497838347384
16636,8572,3.286042743182001
15514,3853,0.6808909017115694
11241,8684,4.758284436572565
15429,1278,1.0595274481996642
18722,3429,4.731978622049916
4798,7570,1.4641178595092064
6705,1516,0.044343503819050945
19808,7164,2.9070246260985657
9950,755,0.40443912063177156
13791,3492,4.3602049235377915
141,7772,2.27413113317931
12755,888,3.8992269196470835
22632,4742,1.6161545345197674
6451,8485,4.258443178205788
22128,5821,4.322317781023512
20494,399,3.6227716248193493
11983,3166,2.2491875043387206
5172,7523,2.34497387749043
18343,1774,3.659126262666157
21161,7636,2.975997384566468
6374,4096,2.2626580620638044
400,6831,2.462821055509152
9655,1295,1.3039775328411773
4651,6883,1.4693698293382673
8268,3161,2.4219887133287306
7696,5032,3.5455999122782833
7098,8286,1.090577335094261
3312,5457,2.5469352408781276
3468,8737,1.299856661416992
20491,3006,4.029345244963498
17745,3492,3.419676672783805
20780,4361,4.188218595983656
342,8564,3.6966425651400274
15733,7619,3.868179543080198
15066,3638,1.4665437343068284
2533,2410,1.678518774686567
10355,4859,2.97064329970856
21518,4915,4.419869477994183
4198,8023,3.766659476606338
12258,650,3.1532667728510466
24023,6973,0.6605920385386949
19843,6473,0.19815873996246902
7118,7980,4.943635902250935
5388,1655,1.283298185904001
2967,4483,1.591597057480043
3044,2401,3.285507703377235
7969,3863,3.5459881449244666
19997,1719,0.4327052486939892
15640,8308,3.1070407108189486
22968,947,2.797095879173975
19291,2969,0.5682925443978654
5346,2226,0.47144112279059514
11655,6306,3.683966985148766
23595,227,1.4482917681068441
6316,1970,2.149423902783312
13322,4229,0.21057232999637465
17496,6665,4.932648259213702
6374,3001,1.3063100436706825
5495,2059,3.897622840680927
14680,2777,1.7491342804639176
4176,3281,3.0610610953057273
23940,6606,4.784136006968611
4004,3670,3.8943649502381543
24413,1005,3.1826583728956663
17473,4770,1.206802313476476
5851,2774,2.1161743946491036
9582,6529,3.8155797498413673
22818,2460,4.870905417762339
893,4315,2.503104651667437
6848,6317,4.722164449735
11381,3941,2.19301722494294
22358,2840,0.48742265761659687
13560,5010,3.5727169847970752
4935,5218,1.735039324980077
17260,3767,0.49327612595647885
21805,7940,3.8465596565484503
9585,8119,2.1853316199680686
21039,2477,4.938680005143986
14136,108,4.614859012245915
24732,5358,0.9594632956455662
10468,7575,0.9032729960191316
17557,7115,3.8630827968714994
18321,3884,4.92480732917595
21079,4829,1.7416811300237738
1123,384,3.8193526358120033
21304,5143,0.2674444969709805
22102,6809,4.194973316082345
3408,6951,3.8367409627856333
9822,6247,4.089690276830488
23368,6420,3.2775100934293153
10610,5699,2.312455665132316
12137,5218,2.476600988237176
3329,4712,1.6375252755773029
12075,2979,2.538003463350937
1146,8458,3.3409841297406313
17634,5946,0.849798365580105
7221,2965,4.170021600709958
24979,1030,0.49736456892496395
561,6607,0.34473043145910376
7794,737,2.726259618897661
20216,3169,1.3822504495224845
22858,6422,1.920627648701057
13950,4304,2.769406595750641
8889,901,2.7663910620152836
16663,2028,1.5789610010183486
17864,4801,3.2937925901808924
12780,1589,3.8426708523465596
10564,6925,2.504335964422099
1976,5353,1.3315973239667867
11804,7953,2.0341983586553414
18945,6926,2.7866095696497393
13822,748,2.4694943696032325
23422,3836,3.600436157115573
3210,7609,2.5296640296619124
7541,8318,0.8978991760143096
15811,3955,3.2607055086215504
11326,1687,1.7714799572103894
22881,576,4.402428008276686
22710,8348,0.23792230603424058
22226,6547,1.8552257964244356
9875,8416,2.2551618847440356
14164,7066,0.5590125236485805
4371,5258,1.233771093037257
4572,6759,0.8606107129107821
3815,4542,1.9904304433119935
22780,8485,4.771579492815612
14038,1340,3.538827632019828
7352,6153,0.13680751106908529
24663,2483,0.6087527528075942
6527,3183,4.432812646638273
21474,8274,4.131050087682927
24462,4081,3.7645358683196672
13814,8304,4.883701696211719
14043,1035,2.1763415258899417
15525,1513,0.8111828403094284
14363,2825,3.140322745189751
23874,6733,1.6793402421218917
16070,6724,4.219035202636033
16758,2000,1.2638624423171163
6138,2519,2.628590075933823
2907,5700,0.29115783869026857
13551,7297,3.598729035571626
7737,1449,0.09888290525537247
18444,5725,2.893532307031055
9220,4118,0.07511762743904138
23097,1980,1.3024274949790704
10690,956,0.9179319503213468
16012,22,0.051045675102713295
11384,4955,4.005978391262953
11045,8373,3.1261888801269864
11508,4974,0.017050281018587965
13909,4177,0.8341580387731601
13939,2542,2.7814623208452756
17259,1775,3.768724439605899
15836,7298,4.479194716715938
18861,1279,2.7639179248714796
18043,775,0.4215389542609427
19472,5813,3.5612582494848484
2768,4205,4.853699157430974
16500,6550,0.8811962192186429
9220,4691,2.014084904782511
22823,7888,3.0884570167856196
3720,4966,0.8655759483568543
8830,1018,4.183160525120783
14765,4806,2.4179329286677524
2085,5606,2.8331219081053174
4730,8084,1.3935498763636722
20658,5712,0.9640065264623188
24013,1161,1.0415742019928738
9722,7335,0.489660049328674
2759,2634,3.5737835294362545
284,3888,3.8842877306466708
2623,5370,0.10958304992532863
16560,6080,2.01840912131001
1081,1426,3.1920994011399495
21245,7496,1.4400165809991057
14065,7376,1.3986625268931585
4974,6048,2.710542070511275
4675,5844,2.9590642553907642
7745,3771,0.2542564640987427
4881,3280,0.8387813619339402
6714,6988,3.9819361714259327
10874,4372,2.015460093008504
3786,5968,3.92962470366696
9167,8295,4.690445953015328
6872,8692,1.904242907880778
22148,8111,4.844999206382791
12759,839,1.5169225250267764
16295,1066,3.211852058409288
21976,7822,1.2390070642064321
2792,3629,2.8563984285923114
4840,1976,4.357466250299248
20451,6581,3.8203159085245093
21037,1003,3.0504557645551174
7496,4015,3.293523038904016
9666,6903,1.4881392591482723
22260,8338,2.70387850353738
16365,4569,3.507648074804149
5467,360,2.4306697462219895
10265,371,1.4161245410961705
1755,8335,1.1283215352043874
3399,2794,4.125895138290996
17253,2986,2.9281271728375886
2961,1045,2.675902847329423
100,639,1.585679010591421
