user,film,rating
16746,6755,1.362351165533836
10901,8072,4.857808138026023
19182,4982,0.03163484292427854
17404,2919,0.11317677996572739
878,5005,4.938987855778556
7567,2825,0.8327349132003425
18585,1987,4.897230799827417
7178,2442,1.8261818791237128
14672,5168,1.5998859462081072
16520,4029,3.200947433843419
14136,6798,1.3721970258684606
12900,8168,0.9434580566552425
12450,8720,1.9733163894474393
10921,5696,3.9738968696314494
10182,3795,2.960319950806643
2990,6569,0.9587528620814478
20715,3563,4.0245121640325685
974,3932,4.8194342247137865
15057,2002,4.116184153338278
6211,5997,3.9104466070474646
12247,2444,4.55169802263294
23299,3590,1.6028955081611906
14740,2981,1.4181488506992856
2036,3310,1.1112132873220304
12150,7188,2.5672439573139223
13024,7461,3.6281485010337304
7623,1223,0.9999096287191084
11563,8008,2.814991343711826
6696,3563,1.8824590041045197
1249,3951,1.3489797523446172
16905,8462,3.8495439315384745
10982,1462,0.8605404040104436
23271,138,1.838239182141722
15158,7943,3.6649866543212015
15271,5029,2.7940957638654957
19146,3461,4.922857929914653
10700,3256,2.245460392887538
9732,7796,0.30518772123651894
17741,774,1.1644061872553757
20049,6479,4.955817054718944
760,2161,3.8075473921297687
18995,2273,2.8472844660003727
21718,8281,2.5562664117680916
16328,1572,0.47913860938186503
16583,2468,2.02620524050315
21204,7251,0.22298286579423843
22166,7853,0.37741762350335606
14636,7932,0.6848874227799212
4763,7367,2.1746950284155444
23069,7106,2.6264201986445994
15531,5154,2.3270676057274087
728,2254,1.267325668672818
15866,5559,2.6455631391421126
1744,7893,4.021292923791161
369,8768,1.309978938264003
12571,2867,2.635498092161401
22013,6980,1.2122972656477877
8707,4193,1.636445129549221
18653,198,0.09557867106573192
3990,8022,1.7948281412276368
7179,1216,3.9634651794672475
21350,3582,4.333511078878935
2553,7707,4.474808203227671
20172,6291,0.543003447516785
13657,5559,4.6964138645917615
15516,2549,2.9410086769758923
23461,6331,2.254252088577991
21785,7013,4.932253176916071
23783,4986,1.0402399767081472
21466,507,4.183175116028294
12176,7085,4.312511665217828
20382,6411,3.977964582865357
24695,4729,2.968680129515639
6532,7995,4.6891273680704035
12112,1961,3.0536862954363597
9500,5282,3.966021341624439
12181,7330,0.6359951466058106
9624,1005,1.202363412248485
22137,2318,4.730205046388961
21147,2419,2.053672723647625
19751,7330,4.05557388854408
917,8064,2.985254089696591
14750,2775,2.2186222762842673
24062,3733,3.254599358715744
5910,4027,3.5506075449419834
13033,5323,0.5373482589605316
7627,2571,1.8003754670669536
16987,705,3.056648529225339
13418,4684,4.35634049887118
10420,98,2.722712238406727
23717,8797,0.8439629678807675
2576,1878,3.4323590792961314
10725,8032,1.0877709982635881
6810,605,3.1792224431910077
4816,5175,4.072726029460092
11644,6427,4.371551531146071
3212,566,4.246469247308696
7344,7741,1.014705723137731
19210,2991,3.092731287975527
22539,3214,2.920774002457018
2053,6763,2.927639636309347
11058,1997,1.7828057559460608
22820,6125,1.159334360725179
4921,691,1.334316338605321
4035,3159,4.9596059110967685
1260,2240,1.922950144047844
6951,129,0.9217903711499487
17490,2643,4.293435227396382
19252,359,1.4008815701079003
24229,1338,3.97587308231995
2253,7892,1.3621061048553451
14676,669,4.505886709109986
13301,3132,0.6555153944808578
9065,7328,3.5133646649182566
5405,4447,3.364269204563471
10847,1558,1.2892370425706186
15749,8389,3.5945181263992696
2641,549,4.6009528236921815
4300,455,2.875376017482239
19828,4491,1.8676523260163376
11721,6030,0.38160697006612565
13243,4466,3.399053421018155
18148,8516,2.2290777738960177
2826,393,4.569478697815976
6407,5425,0.7266700449434788
18667,4650,1.6575979346033636
10685,5685,2.4688696136691437
10479,6483,0.7328318691491537
17260,699,2.8661296633767552
13752,2460,2.3815178334687785
15920,5501,0.39041210296570317
