user,film,rating
10554,2998,3.4226320336050726
19720,7332,4.33726610231263
1457,5305,1.4641230529885163
17402,547,1.6150740065543907
19353,8711,2.3029378892422607
8101,8325,3.819050726985469
21062,3340,1.100294576056573
8575,1227,2.631617287899071
21351,5831,3.6963373606260608
19567,1246,3.545587387168598
7736,6578,3.818402630437474
21733,6138,1.324560432187114
6428,2609,0.5831295387436763
9520,3688,0.13549907229402747
11037,8734,4.120678189682405
10298,3647,4.667308675605997
11533,6730,3.4364116361220907
11029,4257,4.796424086910785
21158,4204,0.8785389596669041
14439,504,0.3167670673368056
9471,1109,0.5636343124865328
19711,6560,2.0924109417519885
21177,2477,3.186173315356689
11262,2931,0.3779756115667615
2036,3800,1.6776705333794157
20399,2365,1.1065088311570825
9978,8349,4.20442230081585
1465,8114,3.334524267676558
4981,3457,2.7814789665364303
15196,5851,2.957424932938608
2806,1069,4.067445989978013
23889,8221,1.794773557856011
10590,4228,0.42997126613177505
22798,4229,2.36156918976069
5226,1966,1.3810647466405335
19403,5386,4.726908149422454
1046,2558,1.8320106853075346
20479,7335,0.729778394151333
14690,7366,0.6747161452006256
24004,4132,2.1587178819432222
21733,1625,2.241766223043291
4405,8618,4.994008750050259
24719,2066,4.488670776113877
9152,5120,4.388147268399698
16304,1662,0.8942524919421968
10569,612,3.324760260633691
6247,2576,1.5118830495595503
3362,1461,2.4995485255485663
21954,477,2.228570255272073
23663,277,3.4559934145450546
17216,3929,3.46469168002651
5738,842,3.819467022462552
18048,1979,0.9102092675188528
15923,1706,0.6172236625042787
683,6721,1.8254873111238978
24763,6526,1.4810182549189244
10099,5693,4.485105142478602
15103,242,2.9571446014265623
22272,552,2.4215334016660357
19762,11,3.9013869549688582
4491,1481,4.122207787908375
17729,1990,2.489034910566688
15681,5024,0.028874007772674015
16877,1459,0.7971380820167739
3411,5019,1.466385574325348
20789,1774,2.149918699782056
19868,5917,4.131880933110601
2958,6132,4.598476312222269
5256,6611,3.2841500552559304
16037,7007,2.3290084472605006
21622,8464,3.560829470165567
